package,path
ReverseMcCormick,psorlab/reversemccormick.jl
ReversePropagation,dpsanders/reversepropagation.jl
ReverseRegexes,carlobaldassi/reverseregexes.jl
ReverseStackTraces,kdheepak/reversestacktraces.jl
ReversibleJumpMCMC,lidkelab/reversiblejumpmcmc.jl
Revise,timholy/revise.jl
ReviseTests,bvdmitri/revisetests.jl
Rewriters,juliasymbolics/rewriters.jl
RewriteTools,willow-ahrens/rewritetools.jl
Rfam,cossio/rfam.jl
RFFMakie,e4st-dev/rffmakie.jl
RFImpairmentsModels,juliatelecom/rfimpairmentsmodels.jl
RHClient,bitriders/rhclient.jl
RheaMetacycParser,hettiec/rheametacycparser.jl
RheaReactions,stelmo/rheareactions.jl
RHEOS,juliarheology/rheos.jl
Richardson,juliamath/richardson.jl
RichDEM,cervest/richdem.jl
RICoverAlg,frankhuettner/ricoveralg.jl
RiemannComplexNumbers,scheinerman/riemanncomplexnumbers.jl
RiemannHilbert,juliaholomorphic/riemannhilbert.jl
RiemannTheta,fredo-dedup/riemanntheta.jl
Rif,lgautier/rif.jl
RigidBodyDynamics,juliarobotics/rigidbodydynamics.jl
RigidBodySim,juliarobotics/rigidbodysim.jl
RigidBodyTools,juliaibpm/rigidbodytools.jl
RigidBodyTreeInspector,rdeits/rigidbodytreeinspector.jl
RigorousCoupledWaveAnalysis,jonschlipf/rigorouscoupledwaveanalysis.jl
RigorousInvariantMeasures,juliadynamics/rigorousinvariantmeasures.jl
RIM,nantonel/rim.jl
Rimu,joachimbrand/rimu.jl
RingArrays,invenia/ringarrays.jl
RingBuffer,kmsquire/ringbuffer.jl
RingBuffers,juliaaudio/ringbuffers.jl
RingLists,scheinerman/ringlists.jl
RingStarProblems,jkhamphousone/ringstarproblems.jl
Ripemd,gdkrmr/ripemd.jl
Ripple,wiredbrains-lab/ripple.jl
RipQP,juliasmoothoptimizers/ripqp.jl
Ripserer,mtsch/ripserer.jl
RipsererPrep,cwjohnson1/ripsererprep.jl
RIrtWrappers,juliapsychometricsbazaar/rirtwrappers.jl
RiskAdjustedLinearizations,chenwilliam77/riskadjustedlinearizations.jl
RiskBudgeting,xiar-fatah/riskbudgeting.jl
RiskLabAI,risklabai/risklabai.jl
RiskMeasures,riskaverserl/riskmeasures.jl
RiskPerf,rbeeli/riskperf.jl
RitSpls,lucains/ritspls.jl
RK4,ntezak/rk4.jl
RLEVectors,phaverty/rlevectors.jl
Rmath,juliastats/rmath.jl
RMLImaging,ehtjulia/rmlimaging.jl
RNAForecaster,rossinerbe/rnaforecaster.jl
RNAstructure,marcom/rnastructure.jl
RNGPool,awllee/rngpool.jl
RNGTest,juliarandom/rngtest.jl
RNN,kzahedi/rnn.jl
RoadRunner,sys-bio/roadrunner.jl
RobertoMD,chenghao-wu/robertomd.jl
RobHood,cndesantana/robhood.jl
RoboDojo,thowell/robodojo.jl
RobotDescriptions,phelipe/robotdescriptions.jl
RobotDynamics,roboticexplorationlab/robotdynamics.jl
Robotics,cdsousa/robotics.jl
Robotlib,baggepinnen/robotlib.jl
RobotOS,jdlangs/robotos.jl
RobotOSData,damiendr/robotosdata.jl
RobotVisualizer,simon-lc/robotvisualizer.jl
RobotZoo,roboticexplorationlab/robotzoo.jl
RobustAdaptiveMetropolisSampler,anthofflab/robustadaptivemetropolissampler.jl
RobustAndOptimalControl,juliacontrol/robustandoptimalcontrol.jl
RobustBlindVerification,fieldofnodes/robustblindverification.jl
RobustFactorizations,baggepinnen/robustfactorizations.jl
RobustMeans,dmetivie/robustmeans.jl
RobustMFit,manuelstapper/robustmfit.jl
RobustModels,getzze/robustmodels.jl
RobustNeuralNetworks,acfr/robustneuralnetworks.jl
RobustPmap,madsjulia/robustpmap.jl
RobustShortestPath,chkwon/robustshortestpath.jl
RobustStats,mrxiaohe/robuststats.jl
ROC,diegozea/roc.jl
ROCAnalysis,davidavdav/rocanalysis.jl
ROCArrays,juliagpu/rocarrays.jl
ROCCurves,cossio/roccurves.jl
Rocket,reactivebayes/rocket.jl
Rocketeer,ap6yc/rocketeer.jl
RockSample,juliapomdp/rocksample.jl
Roentgen,image-x-institute/roentgen.jl
RoentgenPlots,lmejn/roentgenplots.jl
RogueWaveInfiniteNLS,bilman/roguewaveinfinitenls.jl
RollingDedispersion,astrogewgaw/rollingdedispersion.jl
RollingFunctions,jeffreysarnoff/rollingfunctions.jl
RollingTimeWindows,lukemerrick/rollingtimewindows.jl
RomanNumerals,anthonyclays/romannumerals.jl
Romberg,fgasdia/romberg.jl
RoME,juliarobotics/rome.jl
ROMEO,korbinian90/romeo.jl
RomeoDFT,louisponet/romeodft.jl
RoMEPlotting,juliarobotics/romeplotting.jl
RoomAcoustics,s-zymon/roomacoustics.jl
ROOT,juliahep/root.jl
ROOTDataFrames,jpata/rootdataframes.jl
RootedTrees,sciml/rootedtrees.jl
Roots,juliamath/roots.jl
RootsAndPoles,fgasdia/rootsandpoles.jl
RootSolvers,clima/rootsolvers.jl
RootTaskREPL,mkitti/roottaskrepl.jl
ROS,gstavrinos/ros.jl
Rosalind,pilgrimshadow/rosalind.jl
RosSockets,clearoboticslab/rossockets.jl
Rotations,juliageometry/rotations.jl
RoundAndSwap,this-josh/roundandswap.jl
RoundingEmulator,matsueushi/roundingemulator.jl
RoundingIntegers,juliamath/roundingintegers.jl
RowEchelon,blegat/rowechelon.jl
Roxygen,johnmyleswhite/roxygen.jl
RPCholesky,gideonsimpson/rpcholesky.jl
RPkg,athulsudheesh/rpkg.jl
RR,keno/rr.jl
RRRMC,carlobaldassi/rrrmc.jl
RRTMGP,clima/rrtmgp.jl
RSCG,cometscome/rscg.jl
RSDeltaSigmaPort,ma-laforge/rsdeltasigmaport.jl
Rsvg,lobingera/rsvg.jl
RTableTools,jl-pkgs/rtabletools.jl
RTFTable,aidanceney/rtftable.jl
RTLSDR,dressel/rtlsdr.jl
RudeOil,ucl/rudeoil.jl
RuinProbability,hank-qian/ruinprobability.jl
RuleMiner,jaredschwartz/ruleminer.jl
Run,tkf/run.jl
RunBinary,juliaaplavin/runbinary.jl
RungeKutta,juliagni/rungekutta.jl
RungeKuttaFehlberg,gwater/rungekuttafehlberg.jl
RungeKuttaToolKit,dzhang314/rungekuttatoolkit.jl
RunLengthArrays,ziotom78/runlengtharrays.jl
RunMyNotes,mcabbott/runmynotes.jl
Runner,v-i-s-h/runner.jl
RunningQuantiles,yha/runningquantiles.jl
RunStatistics,bat/runstatistics.jl
RunTests,burrowsa/runtests.jl
RuntimeEnums,kiruse/runtimeenums.jl
RuntimeGeneratedFunctions,sciml/runtimegeneratedfunctions.jl
RustFFT,taaitaaiger/rustfft.jl
RustRegex,chengchingwen/rustregex.jl
RustyObjectStore,relationalai/rustyobjectstore.jl
RvLineList,rvspectml/rvlinelist.jl
RvSpectML,rvspectml/rvspectml.jl
RvSpectMLBase,rvspectml/rvspectmlbase.jl
RvSpectMLPlots,rvspectml/rvspectmlplots.jl
RxCiphers,rxwop/rxciphers.jl
RxEnvironments,biaslab/rxenvironments.jl
RxInfer,reactivebayes/rxinfer.jl
RxNav,wherrera10/rxnav.jl
RxnHelperUtils,vinodjanardhanan/rxnhelperutils.jl
Ryu,quinnj/ryu.jl
SABR,prs-watch/sabr.jl
SaddleSearch,cortner/saddlesearch.jl
SafeREPL,rfourquet/saferepl.jl
SaferIntegers,jeffreysarnoff/saferintegers.jl
SafeTensors,fluxml/safetensors.jl
SafeTestsets,yingboma/safetestsets.jl
SafetySignalDetection,openpharma/safetysignaldetection.jl
SaguaroTrader,saguarocapital/saguarotrader.jl
SaguaroTraderResults,saguarocapital/saguarotraderresults.jl
Sainsc,niklasmueboe/sainsc.jl
SalesForceBulkApi,gregormatheis/salesforcebulkapi.jl
Salsa,relationalai-oss/salsa.jl
SALT,xdavidliu/salt.jl
SampleChains,cscherrer/samplechains.jl
SampleChainsAbstractMCMC,cscherrer/samplechainsabstractmcmc.jl
SampleChainsDynamicHMC,cscherrer/samplechainsdynamichmc.jl
SampledSignals,juliaaudio/sampledsignals.jl
SampledVectors,guo-yong-zhi/sampledvectors.jl
SampleTypes,juliaaudio/sampletypes.jl
SamplingInterdiction,claud10cv/samplinginterdiction.jl
SamplingRB,bfpc/samplingrb.jl
SAMTools,natgeo-wong/samtools.jl
Sandbox,staticfloat/sandbox.jl
SankeyPlots,daschw/sankeyplots.jl
SantasLittleHelpers,tbeason/santaslittlehelpers.jl
Santiago,santiago-sanitation-systems/santiago.jl
SAOImageDS9,juliaastro/saoimageds9.jl
SARSOP,juliapomdp/sarsop.jl
SASLib,tk3369/saslib.jl
SASLMR,pharmcat/saslmr.jl
Sass,piever/sass.jl
SatelliteAnalysis,juliaspace/satelliteanalysis.jl
SatelliteDataSources,joshuabillson/satellitedatasources.jl
SatelliteDynamics,sisl/satellitedynamics.jl
SatellitePlayground,pygnc/satelliteplayground.jl
SatelliteToolbox,juliaspace/satellitetoolbox.jl
SatelliteToolboxAtmosphericModels,juliaspace/satellitetoolboxatmosphericmodels.jl
SatelliteToolboxBase,juliaspace/satellitetoolboxbase.jl
SatelliteToolboxCelestialBodies,juliaspace/satellitetoolboxcelestialbodies.jl
SatelliteToolboxGeomagneticField,juliaspace/satellitetoolboxgeomagneticfield.jl
SatelliteToolboxGravityModels,juliaspace/satellitetoolboxgravitymodels.jl
SatelliteToolboxLegendre,juliaspace/satellitetoolboxlegendre.jl
SatelliteToolboxPropagators,juliaspace/satellitetoolboxpropagators.jl
SatelliteToolboxSgp4,juliaspace/satellitetoolboxsgp4.jl
SatelliteToolboxTle,juliaspace/satellitetoolboxtle.jl
SatelliteToolboxTransformations,juliaspace/satellitetoolboxtransformations.jl
Satisfiability,elsoroka/satisfiability.jl
SatSolver,alessandrostr95/satsolver.jl
Saute,milktrader/saute.jl
SauterSchwab3D,cmuenger/sauterschwab3d.jl
SauterSchwabQuadrature,ga96tik/sauterschwabquadrature.jl
SaveREPL,sjkelly/saverepl.jl
SavitskyGolayFilters,klafyvel/savitskygolayfilters.jl
SavitzkyGolay,lnacquaroli/savitzkygolay.jl
SBML,lcsb-biocore/sbml.jl
SBMLFBCModels,cobrexa/sbmlfbcmodels.jl
SBMLImporter,sebapersson/sbmlimporter.jl
SBMLToolkit,sciml/sbmltoolkit.jl
SBMLToolkitTestSuite,sciml/sbmltoolkittestsuite.jl
ScaLAPACK,juliaparallel/scalapack.jl
Scalar,sabjohnso/scalar.jl
ScalarKernelFunctions,juliagaussianprocesses/scalarkernelfunctions.jl
ScalarRadau,markmbaum/scalarradau.jl
ScaledNumbersInput,juliacomputing/scalednumbersinput.jl
ScaledNumbersOutput,juliacomputing/scalednumbersoutput.jl
ScalingCollapse,maltepuetz/scalingcollapse.jl
Scalpels,rvspectml/scalpels.jl
ScanByte,jakobnissen/scanbyte.jl
ScancoFiles,juliaimagerecon/scancofiles.jl
ScanDir,yha/scandir.jl
Scanf,klausc/scanf.jl
ScanImageTiffReader,vidriotech/scanimagetiffreader.jl
Scats,paveloom-j/scats.jl
ScatteredInterpolation,eljungsk/scatteredinterpolation.jl
ScatteringOptics,ehtjulia/scatteringoptics.jl
ScatterNNlib,yuehhua/scatternnlib.jl
SceneGraphs,kirusifix/scenegraphs.jl
ScenTrees,kirui93/scentrees.jl
SchattenNorms,bbn-q/schattennorms.jl
Sched,scls19fr/sched.jl
scheduleCrew,hugdiniz/schedulecrew.jl
Schedulers,chevronetc/schedulers.jl
Scheduling,bprzybylski/scheduling.jl
Schemata,jocklawrie/schemata.jl
Schistoxpkg,mattg3004/schistoxpkg.jl
ScHoLP,arbenson/scholp.jl
SchroedingersSmoke,simondanisch/schroedingerssmoke.jl
Schrute,bradlindblad/schrute.jl
SchumakerSpline,s-baumann/schumakerspline.jl
SchwarzChristoffel,jdeldre/schwarzchristoffel.jl
ScientificTypes,juliaai/scientifictypes.jl
ScientificTypesBase,juliaai/scientifictypesbase.jl
ScikitLearn,cstjean/scikitlearn.jl
ScikitLearnBase,cstjean/scikitlearnbase.jl
ScikitSpatial,ajhynes7/scikitspatial.jl
SciMLBase,sciml/scimlbase.jl
SciMLBenchmarks,sciml/scimlbenchmarks.jl
SciMLExpectations,sciml/scimlexpectations.jl
SciMLNLSolve,sciml/scimlnlsolve.jl
SciMLOperators,sciml/scimloperators.jl
SciMLSensitivity,sciml/scimlsensitivity.jl
SciMLStructures,sciml/scimlstructures.jl
SciMLTutorials,sciml/scimltutorials.jl
SciMLWorkshop,sciml/scimlworkshop.jl
SCIP,scipopt/scip.jl
SciPy,atsushisakai/scipy.jl
SciPyDiffEq,sciml/scipydiffeq.jl
ScopedValues,vchuravy/scopedvalues.jl
ScoreDrivenModels,lampspuc/scoredrivenmodels.jl
ScoredTests,stepanzh/scoredtests.jl
Scotch,keluaa/scotch.jl
SCRAM,nas2011/scram.jl
ScrapeSEC,tylerjthomas9/scrapesec.jl
Scratch,juliapackaging/scratch.jl
ScRNAseq,jamesjcai/scrnaseq.jl
SCRU128,wildart/scru128.jl
Scruff,charles-river-analytics/scruff.jl
Scryfall,moelf/scryfall.jl
Scrypt,bioturbonick/scrypt.jl
SCS,jump-dev/scs.jl
ScTenifold,jamesjcai/sctenifold.jl
SCTransform,rasmushenningsson/sctransform.jl
SDDP,odow/sddp.jl
SDE,mschauer/sde.jl
SDFReader,sebastianm-c/sdfreader.jl
SDFResults,sebastianm-c/sdfresults.jl
SDLCanvas,noremac11800/sdlcanvas.jl
SDMX,lsaenzt/sdmx.jl
SDPA,jump-dev/sdpa.jl
SDPAFamily,ericphanson/sdpafamily.jl
SDPCSolver,wangsuspaulwu/sdpcsolver.jl
SDPLR,jump-dev/sdplr.jl
SDPNAL,jump-dev/sdpnal.jl
SDPSymmetryReduction,danielbrosch/sdpsymmetryreduction.jl
SDPT3,jump-dev/sdpt3.jl
SDSS,kbarbary/sdss.jl
SDWBA,eloceanografo/sdwba.jl
Seaborn,juliapy/seaborn.jl
SEAL,juliacrypto/seal.jl
SeaPearl,corail-research/seapearl.jl
SeaPearlExtras,corail-research/seapearlextras.jl
SeaPearlZoo,corail-research/seapearlzoo.jl
SearchLight,genieframework/searchlight.jl
SearchLightMySQL,genieframework/searchlightmysql.jl
SearchLightPostgreSQL,genieframework/searchlightpostgresql.jl
SearchLightSQLite,genieframework/searchlightsqlite.jl
SearchModels,sadit/searchmodels.jl
SearchSortAlgos,dawny33/searchsortalgos.jl
SearchSortedNearest,joshday/searchsortednearest.jl
SearchSpaces,jmejia8/searchspaces.jl
SeasonalStreamflowForecasts,petershintech/seasonalstreamflowforecasts.jl
SeasonalTrendLoess,guilhermebodin/seasonaltrendloess.jl
SeawaterPolynomials,clima/seawaterpolynomials.jl
SecretSanta,tasseff/secretsanta.jl
SecureArithmetic,hpsc-lab/securearithmetic.jl
SecureIO,peacefounder/secureio.jl
SecureSessions,jocklawrie/securesessions.jl
SeDuMi,jump-dev/sedumi.jl
Seep,mit-ll/seep.jl
SeeToDee,baggepinnen/seetodee.jl
SegmentAnalytics,opensesame/segmentanalytics.jl
SegmentAnything,rafaqz/segmentanything.jl
SegmentIntersections,arnauqb/segmentintersections.jl
SegregatedVMSSolver,carlodev/segregatedvmssolver.jl
SegyIO,slimgroup/segyio.jl
SeisBase,juliaseismo/seisbase.jl
SeisIO,jpjones76/seisio.jl
SeisMain,seismicjulia/seismain.jl
SeisMakie,seismicjulia/seismakie.jl
SeisModels,anowacki/seismodels.jl
SeisNoise,tclements/seisnoise.jl
SeisPDF,cuda-chen/seispdf.jl
SeisPlot,seismicjulia/seisplot.jl
SeisProcessing,seismicjulia/seisprocessing.jl
SeisReconstruction,seismicjulia/seisreconstruction.jl
SeisSolXDMF,seissol/seissolxdmf.jl
Selafin,fzao/selafin.jl
Seleroute,dourouc05/seleroute.jl
SelfConcordantSmoothOptimization,adeyemiadeoye/selfconcordantsmoothoptimization.jl
SelfOrganizingMaps,john-waczak/selforganizingmaps.jl
Semagrams,algebraicjulia/semagrams.jl
SemanticAST,benchung/semanticast.jl
SemanticCaches,svilupp/semanticcaches.jl
SemanticModels,jpfairbanks/semanticmodels.jl
SemanticScholar,tmthyln/semanticscholar.jl
SemanticTrajectories,fargolo/semantictrajectories.jl
Semaphores,tanmaykm/semaphores.jl
SemialgebraicSets,juliaalgebra/semialgebraicsets.jl
SemiAlgebraicTypes,algebraicgeometricmodeling/semialgebraictypes.jl
SemiclassicalOrthogonalPolynomials,juliaapproximation/semiclassicalorthogonalpolynomials.jl
Semicoroutines,quantumsavory/semicoroutines.jl
SemidefiniteModels,juliaopt/semidefinitemodels.jl
SemidefiniteOptInterface,juliaopt/semidefiniteoptinterface.jl
SemidefiniteProgramming,daviddelaat/semidefiniteprogramming.jl
SemiDiscretizationMethod,htsykora/semidiscretizationmethod.jl
SemifieldAlgebra,lucasondel/semifieldalgebra.jl
SemiLagrangian,juliavlasov/semilagrangian.jl
SemiringAlgebra,viralbshah/semiringalgebra.jl
Semirings,fast-asr/semirings.jl
SemiseparableMatrices,julialinearalgebra/semiseparablematrices.jl
SenseHat,juliaberry/sensehat.jl
Sensemakr,d2cml-ai/sensemakr.jl
SensitivityAnalysis,tpapp/sensitivityanalysis.jl
SensitivityRankCondition,jinraekim/sensitivityrankcondition.jl
Sentencize,astariul/sentencize.jl
SententialDecisionDiagrams,pedrozudo/sententialdecisiondiagrams.jl
Sentinel,mhudecheck/sentinel.jl
SentinelArrays,juliadata/sentinelarrays.jl
SentinelExplorer,joshuabillson/sentinelexplorer.jl
SentinelMissings,meggart/sentinelmissings.jl
SentinelViews,juliaaplavin/sentinelviews.jl
SeparableFunctions,bionanoimaging/separablefunctions.jl
SeparableOptimization,juliafirstorder/separableoptimization.jl
SeparatingAxisTheorem2D,schmrlng/separatingaxistheorem2d.jl
SeqBounds,pharmcat/seqbounds.jl
seqhax,kdmurray91/seqhax.jl
SeqLoggers,ueliwechsler/seqloggers.jl
SeqShuffle,kchu25/seqshuffle.jl
SequenceLogos,cossio/sequencelogos.jl
SequencerJ,turingtest37/sequencerj.jl
SequenceTokenizers,mashu/sequencetokenizers.jl
SequenceVariation,biojulia/sequencevariation.jl
Sequent,thautwarm/sequent.jl
SequentialMonteCarlo,awllee/sequentialmontecarlo.jl
SequentialSamplingModels,itsdfish/sequentialsamplingmodels.jl
SequentialZfpCompression,atilasaraiva/sequentialzfpcompression.jl
Serd,epatters/serd.jl
Serde,bhftbootcamp/serde.jl
SerialDependence,johncwok/serialdependence.jl
SerializationCaches,beacon-biosignals/serializationcaches.jl
SerializedElementArrays,itensor/serializedelementarrays.jl
SerialPorts,juliaio/serialports.jl
Series,milktrader/series.jl
SeriesAcceleration,atomtomate/seriesacceleration.jl
SeriesAccelerators,jwscook/seriesaccelerators.jl
ServerMetrics,relationalai-oss/servermetrics.jl
ServiceSolicitation,chriselrod/servicesolicitation.jl
SetBuilders,grnydawn/setbuilders.jl
Setfield,jw3126/setfield.jl
SetIntersectionProjection,slimgroup/setintersectionprojection.jl
SetProg,blegat/setprog.jl
SetRounding,juliaintervals/setrounding.jl
Settn,phyjswang/settn.jl
SeuratRDS,mkarikom/seuratrds.jl
SevenDayStreamflowForecasts,petershintech/sevendaystreamflowforecasts.jl
Sexpr,vshesh/sexpr.jl
SExpressions,totalverb/sexpressions.jl
SF,johnmyleswhite/sf.jl
SF36HealthSurvey,pharmcat/sf36healthsurvey.jl
SFA,makokal/sfa.jl
SFML,zyedidia/sfml.jl
SFrames,malmaud/sframes.jl
SFrontiers,hungjenwang1991/sfrontiers.jl
SFTPClient,stensmo/sftpclient.jl
SGEArrays,davidavdav/sgearrays.jl
SGP4,crbinz/sgp4.jl
SGtSNEpi,fcdimitr/sgtsnepi.jl
SHA,juliacrypto/sha.jl
Sha256,mad4alcohol/sha256.jl
ShaderAbstractions,simondanisch/shaderabstractions.jl
ShaderToy,simondanisch/shadertoy.jl
SHAKE,erich-9/shake.jl
ShallowWaters,milankl/shallowwaters.jl
Shamir,r0cketr1kky/shamir.jl
Shannon,kzahedi/shannon.jl
ShapeConstrainedStats,nignatiadis/shapeconstrainedstats.jl
ShapeFactory,synxroform/shapefactory.jl
Shapefile,juliageo/shapefile.jl
ShapeModels,rened/shapemodels.jl
ShapesOfVariables,oschulz/shapesofvariables.jl
ShapML,nredell/shapml.jl
SharedMATLABEngine,jonniedie/sharedmatlabengine.jl
SharedMemoryLocks,andreyz4k/sharedmemorylocks.jl
SharedPreferences,raphasampaio/sharedpreferences.jl
Shell,innerlee/shell.jl
ShellModel,sotayoshida/shellmodel.jl
ShellStructureTopo,petrkryslucsd/shellstructuretopo.jl
Shelly,umlet/shelly.jl
Sherlock,caseykneale/sherlock.jl
Sherlogs,milankl/sherlogs.jl
ShiftedArrays,juliaarrays/shiftedarrays.jl
ShiftedProximalOperators,juliasmoothoptimizers/shiftedproximaloperators.jl
ShipMMG,shipmmg/shipmmg.jl
ShockwaveProperties,aj-fleming/shockwaveproperties.jl
Shoco,ararslan/shoco.jl
ShortCodes,hellemo/shortcodes.jl
ShortFFTs,eschnett/shortffts.jl
ShortStrings,juliastring/shortstrings.jl
ShowGraphviz,tkf/showgraphviz.jl
Showoff,juliagraphics/showoff.jl
ShowSet,scheinerman/showset.jl
Shrike,djpasseyjr/shrike.jl
SHTns,fgerick/shtns.jl
SHTOOLS,eschnett/shtools.jl
Shuffle,luapulu/shuffle.jl
ShuffleProofs,peacefounder/shuffleproofs.jl
ShunnHamQuadrature,cmuenger/shunnhamquadrature.jl
SIAMFANLEquations,ctkelley/siamfanlequations.jl
SIAN-Julia,alexeyovchinnikov/sian-julia.jl
SideKicks,orlox/sidekicks.jl
SigFigs,caseykneale/sigfigs.jl
SigmaRidgeRegression,nignatiadis/sigmaridgeregression.jl
SigMF,juliaio/sigmf.jl
SigmoidalProgramming,madeleineudell/sigmoidalprogramming.jl
SigmoidNumbers,mohhizzani/sigmoidnumbers.jl
SignalAlignment,baggepinnen/signalalignment.jl
SignalAnalysis,org-arl/signalanalysis.jl
SignalBase,haberdashpi/signalbase.jl
SignalDecomposition,juliadynamics/signaldecomposition.jl
SignalingDimension,chitambarlab/signalingdimension.jl
SignalOperators,haberdashpi/signaloperators.jl
SignalPlots,mkarikom/signalplots.jl
Signals,tsurherman/signals.jl
SignalTables,modiasim/signaltables.jl
SignalTablesInterface_CairoMakie,modiasim/signaltablesinterface_cairomakie.jl
SignalTablesInterface_GLMakie,modiasim/signaltablesinterface_glmakie.jl
SignalTablesInterface_PyPlot,modiasim/signaltablesinterface_pyplot.jl
SignalTablesInterface_WGLMakie,modiasim/signaltablesinterface_wglmakie.jl
SignalTemporalLogic,sisl/signaltemporallogic.jl
SignalTemps,mkarikom/signaltemps.jl
SignedDistanceFields,juliagraphics/signeddistancefields.jl
SignedDistanceFunction,jabelic/signeddistancefunction.jl
SignedPerms,jmichel7/signedperms.jl
SIGPROCFiles,astrogewgaw/sigprocfiles.jl
SIIP2Marmot,nrel-sienna/siip2marmot.jl
SIIPExamples,nrel-sienna/siipexamples.jl
Silico,simon-lc/silico.jl
Silo,jgoldfar/silo.jl
SIMD,eschnett/simd.jl
SIMDDualNumbers,juliasimd/simddualnumbers.jl
SIMDMath,heltonmc/simdmath.jl
SIMDMathFunctions,climflows/simdmathfunctions.jl
SimDNA,kchu25/simdna.jl
SIMDPirates,chriselrod/simdpirates.jl
SIMDPolynomials,yingboma/simdpolynomials.jl
SIMDscan,schrimpf/simdscan.jl
SIMDTypes,juliasimd/simdtypes.jl
SIMDVectors,kristofferc/simdvectors.jl
SimGBS,kanji709/simgbs.jl
SimilarityMetrics,johnmyleswhite/similaritymetrics.jl
SimilarityNetworkFusion,nadavrap/similaritynetworkfusion.jl
SimilaritySearch,sadit/similaritysearch.jl
Similitude,chakravala/similitude.jl
SIMIlluminationPatterns,kunzaatko/similluminationpatterns.jl
SimJulia,benlauwens/simjulia.jl
SimpleAiboWebAPI,hsugawa8651/simpleaibowebapi.jl
SimpleANOVA,bioturbonick/simpleanova.jl
SimpleArgParse,admercs/simpleargparse.jl
SimpleBio,doctorbetaq/simplebio.jl
SimpleBoids,jeanfdp/simpleboids.jl
SimpleBoundaryValueDiffEq,sciml/simpleboundaryvaluediffeq.jl
SimpleBufferStream,staticfloat/simplebufferstream.jl
SimpleCaching,ferdiu/simplecaching.jl
SimpleCarModels,schmrlng/simplecarmodels.jl
SimpleChains,pumasai/simplechains.jl
SimpleChecksums,reallyasi9/simplechecksums.jl
SimpleConfig,avik-pal/simpleconfig.jl
SimpleConstants,wsshin/simpleconstants.jl
SimpleContainerGenerator,bcbi/simplecontainergenerator.jl
SimpleCrop,cropbox/simplecrop.jl
SimpleCrystals,ejmeitz/simplecrystals.jl
SimpleCTypes,sunoru/simplectypes.jl
SimpleDataLoader,cossio/simpledataloader.jl
SimpleDiffEq,sciml/simplediffeq.jl
SimpleDifferentialOperators,quantecon/simpledifferentialoperators.jl
SimpleDirectMediaLayer,juliamultimedia/simpledirectmedialayer.jl
SimpleDistributionPowerFlow,gisel-uninorte/simpledistributionpowerflow.jl
SimpleDraw,sid-bhatia-0/simpledraw.jl
SimpleDrawing,scheinerman/simpledrawing.jl
SimpleExpressions,jverzani/simpleexpressions.jl
SimpleFeatures,acgold/simplefeatures.jl
SimpleFWA,hondorandale/simplefwa.jl
SimpleGA,monumoltd/simplega.jl
SimpleGF2,scheinerman/simplegf2.jl
SimpleGrad,mikesaint-antoine/simplegrad.jl
SimpleGraphAlgorithms,scheinerman/simplegraphalgorithms.jl
SimpleGraphConverter,scheinerman/simplegraphconverter.jl
SimpleGraphs,scheinerman/simplegraphs.jl
SimpleHMM,randolphliu/simplehmm.jl
SimpleHypergraphs,pszufe/simplehypergraphs.jl
SimpleI18n,sunoru/simplei18n.jl
SimpleIMGUI,sid-bhatia-0/simpleimgui.jl
SimpleIntegrals,jw3126/simpleintegrals.jl
SimpleIterator,yhqjohn/simpleiterator.jl
SimpleLexica,neelsmith/simplelexica.jl
SimpleLife,scheinerman/simplelife.jl
SimpleLooper,ianbutterworth/simplelooper.jl
SimpleMatch,jolin-io/simplematch.jl
SimpleML,aviks/simpleml.jl
SimpleMock,juliatesting/simplemock.jl
SimpleNonlinearSolve,sciml/simplenonlinearsolve.jl
SimplePadics,scheinerman/simplepadics.jl
SimpleParser,ordovician/simpleparser.jl
SimplePartitions,scheinerman/simplepartitions.jl
SimplePDHG,shuvomoy/simplepdhg.jl
SimplePlots,djsegal/simpleplots.jl
SimplePlutoInclude,disberd/simpleplutoinclude.jl
SimplePolynomialRing,scurrra/simplepolynomialring.jl
SimplePolynomials,scheinerman/simplepolynomials.jl
SimplePosetAlgorithms,scheinerman/simpleposetalgorithms.jl
SimplePosets,scheinerman/simpleposets.jl
SimpleProbabilisticPrograms,dharasim/simpleprobabilisticprograms.jl
SimpleQuantumCircuit,malaymdas/simplequantumcircuit.jl
SimpleQuaternions,scheinerman/simplequaternions.jl
SimpleRandom,scheinerman/simplerandom.jl
SimpleRationalFunctions,scheinerman/simplerationalfunctions.jl
SimpleRoots,rafaqz/simpleroots.jl
SimpleSolvers,juliagni/simplesolvers.jl
SimpleStatics,boxylmer/simplestatics.jl
SimpleStringScanners,hsugawa8651/simplestringscanners.jl
SimpleStructs,pluskid/simplestructs.jl
SimpleSudoku,xiaodaigh/simplesudoku.jl
SimpleTensorNetworks,tensorbfs/simpletensornetworks.jl
SimpleTestRunner,netstock/simpletestrunner.jl
SimpleTools,scheinerman/simpletools.jl
SimpleTraits,mauro3/simpletraits.jl
SimpleTranslations,dmolina/simpletranslations.jl
SimpleTropical,scheinerman/simpletropical.jl
SimpleTypePrint,mrvplusone/simpletypeprint.jl
SimpleUnderscores,masonprotter/simpleunderscores.jl
SimpleUnPack,devmotion/simpleunpack.jl
SimpleValidations,psrenergy/simplevalidations.jl
